COUNTY,LONG,LAT,ELEV,DATE,RAINFALL,TMIN,TMEAN,TMAX,TDMEAN,VPDMIN,VPDMAX,MONTH_YEAR,YEAR,MONTH_YEAR_STR,YEAR_STR
Lake,-81.7113,28.7615,74.0,2023-02-03,0.0,61.3,71.9,82.4,63.9,0.67,17.68,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-04,0.09,46.6,60.9,75.2,52.4,0.65,5.62,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-05,0.0,47.4,60.2,72.9,51.7,0.48,15.24,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-06,0.0,50.9,62.8,74.6,57.2,0.34,11.0,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-07,0.0,48.5,62.0,75.5,49.9,0.43,17.71,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-08,0.0,50.6,63.9,77.3,54.2,0.69,18.08,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-09,0.0,53.9,66.7,79.5,56.4,0.65,19.0,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-10,0.13,58.1,69.8,81.5,65.1,0.62,15.63,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-11,0.03,65.2,74.4,83.5,66.5,0.58,17.4,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-12,0.06,58.5,69.6,80.7,64.5,0.91,12.83,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-13,0.0,45.2,54.7,64.2,47.7,1.45,6.86,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-14,0.0,42.2,56.2,70.3,41.6,0.41,17.47,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-15,0.0,43.4,59.6,75.8,48.0,0.49,22.04,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-16,0.0,53.4,67.2,81.1,59.7,0.7,18.26,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-17,0.0,59.1,71.5,83.9,62.2,0.67,21.58,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-18,0.02,49.5,67.9,86.4,59.6,0.98,23.5,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-19,0.0,49.1,58.9,68.6,48.8,0.66,11.79,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-20,0.0,52.9,66.9,80.9,59.4,0.52,17.32,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-21,0.0,55.5,67.8,80.0,60.8,0.54,17.45,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-22,0.0,59.2,71.1,83.1,62.1,0.51,18.65,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-23,0.0,60.5,73.2,85.9,63.8,0.53,22.22,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-24,0.0,63.7,75.6,87.4,66.1,0.64,23.9,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-25,0.0,63.0,74.3,85.6,64.8,0.29,21.92,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-26,0.0,60.3,73.1,85.9,62.2,0.72,22.6,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-27,0.0,59.8,72.2,84.6,61.4,0.54,22.74,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-02-28,0.0,61.8,72.1,82.4,63.0,0.5,19.73,2023-02,2023,2023-02,2023
Lake,-81.7113,28.7615,74.0,2023-03-01,0.0,66.6,75.5,84.5,66.6,0.89,18.14,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-02,0.0,59.0,72.2,85.4,63.0,0.58,22.19,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-03,0.0,61.4,73.9,86.4,61.2,0.65,26.64,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-04,0.0,66.2,76.9,87.7,65.4,1.35,25.68,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-05,0.0,70.0,78.6,87.2,67.9,1.8,21.92,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-06,0.18,65.1,76.7,88.4,67.4,0.39,23.61,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-07,0.0,62.8,75.3,87.7,65.2,0.54,23.63,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-08,0.0,64.8,75.7,86.5,66.4,0.63,22.65,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-09,0.0,55.8,69.2,82.6,59.4,0.84,19.18,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-10,0.0,57.3,68.3,79.4,55.7,1.29,20.01,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-11,0.1,62.1,73.0,83.8,63.2,1.25,21.52,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-12,0.0,53.0,67.2,81.3,49.2,0.89,28.87,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-13,0.02,56.2,70.3,84.5,62.6,0.92,23.1,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-14,0.23,51.9,66.1,80.4,61.1,1.19,11.05,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-15,0.0,46.0,59.3,72.6,38.7,3.21,19.52,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-16,0.0,43.6,56.0,68.5,42.3,0.92,14.88,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-17,0.0,47.1,61.2,75.3,49.3,1.49,18.77,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-18,0.0,52.1,67.0,81.9,58.3,1.61,22.09,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-19,0.06,46.0,63.7,81.4,55.4,1.16,16.13,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-20,0.01,44.2,55.6,67.1,39.6,1.92,15.6,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-21,0.0,43.7,54.5,65.3,34.6,1.72,15.59,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-22,0.0,47.5,63.1,78.7,57.6,0.44,17.06,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-23,0.0,55.2,68.9,82.6,59.0,0.29,20.52,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-24,0.0,58.4,71.8,85.3,59.2,0.86,26.61,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-25,0.0,59.5,73.2,86.8,62.8,0.8,25.98,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-26,0.0,68.3,79.1,90.0,68.5,0.87,26.3,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-27,0.0,67.9,79.2,90.5,67.1,0.93,28.05,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-28,0.0,67.2,78.7,90.2,66.9,0.55,28.41,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-29,0.0,65.5,77.0,88.4,66.6,0.59,24.41,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-30,0.0,56.8,67.6,78.3,56.7,1.64,16.56,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-03-31,0.0,56.6,69.3,82.1,55.9,0.56,23.52,2023-03,2023,2023-03,2023
Lake,-81.7113,28.7615,74.0,2023-04-01,0.0,59.3,71.8,84.3,61.2,0.67,22.94,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-02,0.0,63.9,75.8,87.7,67.2,0.79,23.34,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-03,0.0,65.3,77.2,89.1,62.7,0.83,31.33,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-04,0.0,63.5,76.3,89.0,64.4,0.91,27.88,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-05,0.0,65.6,78.0,90.4,67.2,0.7,29.07,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-06,0.0,67.2,78.0,88.9,67.2,0.89,24.68,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-07,0.0,66.4,78.0,89.5,66.3,0.73,27.82,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-08,0.0,66.5,78.1,89.6,66.6,1.23,28.31,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-09,0.0,65.2,76.2,87.3,65.7,1.22,26.89,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-10,0.03,62.2,66.5,70.8,61.7,0.6,7.24,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-11,0.16,59.0,66.7,74.5,61.1,0.69,9.23,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-12,0.0,61.1,69.4,77.6,56.7,2.67,17.53,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-13,0.0,66.8,71.8,76.7,62.9,0.84,13.82,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-14,0.07,66.7,77.1,87.5,67.3,0.55,23.08,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-15,0.15,65.7,76.4,87.2,66.8,0.8,22.55,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-16,0.09,66.4,78.1,89.9,68.3,0.77,23.87,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-17,0.3,66.5,77.8,89.1,67.2,0.53,25.05,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-18,0.01,50.6,64.6,78.6,53.2,0.85,20.17,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-19,0.0,51.4,66.4,81.4,47.3,1.1,26.83,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-20,0.0,54.7,68.5,82.4,56.4,0.71,23.7,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-21,0.0,59.3,71.4,83.5,58.7,0.8,24.88,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-22,0.07,62.9,75.0,87.1,64.5,0.72,26.88,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-23,0.0,64.5,76.0,87.6,64.1,0.94,25.82,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-24,0.0,63.3,73.7,84.1,62.0,0.62,21.6,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-25,1.03,63.7,73.2,82.7,65.3,0.69,16.44,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-26,0.4,63.7,73.8,84.0,66.0,0.52,18.06,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-27,0.02,66.5,76.8,87.1,67.9,0.55,22.5,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-28,0.67,64.9,76.3,87.6,67.9,0.64,20.79,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-29,0.0,67.2,75.6,84.0,67.6,0.89,17.55,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-04-30,0.5,68.9,77.3,85.6,69.3,1.1,16.44,2023-04,2023,2023-04,2023
Lake,-81.7113,28.7615,74.0,2023-05-01,0.0,59.6,69.0,78.4,59.9,1.03,15.99,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-02,0.0,61.8,72.2,82.7,59.8,1.0,21.54,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-03,0.0,64.2,74.3,84.4,62.4,1.03,21.1,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-04,0.0,57.0,70.3,83.6,50.3,1.68,29.32,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-05,0.0,59.4,73.0,86.6,53.8,1.62,31.72,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-06,0.0,64.0,74.8,85.6,61.7,2.27,23.58,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-07,0.0,63.5,72.8,82.1,64.3,1.58,15.83,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-08,0.0,60.0,71.7,83.5,60.1,1.57,20.96,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-09,0.0,62.7,74.9,87.0,60.8,1.76,26.7,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-10,0.0,65.7,77.0,88.3,65.1,0.77,25.8,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-11,0.02,68.7,80.1,91.6,69.3,0.55,28.88,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-12,0.11,69.7,80.6,91.6,70.0,0.76,28.63,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-13,0.08,65.7,77.8,89.8,68.4,0.66,24.49,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-14,0.04,66.5,76.5,86.6,67.8,0.78,20.38,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-15,0.0,64.6,76.4,88.2,64.8,0.97,25.46,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-16,0.0,66.1,77.5,88.8,65.1,1.02,27.5,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-17,0.0,69.2,79.8,90.4,68.4,0.76,27.92,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-18,0.09,68.2,79.0,89.7,68.6,0.86,24.07,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-19,0.05,67.6,79.2,90.9,68.0,0.68,28.67,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-20,0.93,70.1,80.6,91.0,71.1,0.73,27.1,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-21,0.1,71.4,80.9,90.5,72.5,0.72,22.82,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-22,0.08,71.5,80.8,90.2,72.0,0.73,24.05,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-23,0.85,69.3,79.2,89.1,71.3,0.37,20.05,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-24,0.29,70.0,77.8,85.6,71.2,0.39,15.27,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-25,0.11,67.8,75.6,83.3,69.3,0.56,13.24,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-26,0.52,67.8,75.3,82.8,68.0,0.98,14.17,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-27,0.07,61.0,71.1,81.1,64.8,1.21,11.21,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-28,0.0,59.3,71.1,82.8,61.4,1.41,18.61,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-29,0.0,61.5,73.3,85.2,61.9,0.69,24.21,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-30,0.0,64.1,74.7,85.2,63.6,0.55,23.53,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-05-31,0.0,68.5,78.3,88.1,65.4,1.49,28.12,2023-05,2023,2023-05,2023
Lake,-81.7113,28.7615,74.0,2023-06-01,0.0,72.1,79.3,86.5,68.1,3.07,20.47,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-02,0.02,70.1,79.6,89.1,69.1,1.01,23.97,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-03,0.1,69.1,78.5,87.9,69.4,0.95,20.01,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-04,0.77,69.5,79.1,88.7,70.6,0.63,21.74,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-05,0.02,69.4,78.4,87.3,68.9,0.62,19.93,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-06,0.0,65.4,76.0,86.6,66.6,0.77,21.26,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-07,0.0,68.9,79.4,89.8,66.5,1.74,27.05,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-08,0.06,70.7,79.3,87.8,71.1,0.92,18.79,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-09,0.35,71.1,80.2,89.2,70.6,1.23,22.13,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-10,0.0,69.7,80.4,91.1,70.0,1.19,23.93,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-11,0.02,70.6,80.7,90.9,70.6,0.84,25.32,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-12,0.33,71.5,81.7,91.9,71.4,1.13,25.87,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-13,0.23,73.8,83.1,92.5,71.8,1.46,27.2,2023-06,2023,2023-06,2023
Lake,-81.7113,28.7615,74.0,2023-06-14,0.0,73.8,83.7,93.5,72.4,1.3,27.64,2023-06,2023,2023-06,2023
Lee,-81.8211,26.5792,17.0,2023-01-01,0.0,66.5,75.4,84.2,69.4,0.23,14.58,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-02,0.0,66.3,75.8,85.3,68.0,0.51,19.02,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-03,0.0,65.7,75.5,85.4,67.0,0.47,18.73,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-04,0.0,67.1,76.3,85.6,68.3,0.7,17.48,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-05,0.0,70.0,77.0,83.9,70.0,1.3,13.78,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-06,0.0,61.8,71.4,81.0,63.1,1.82,11.39,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-07,0.0,48.5,61.5,74.5,42.0,2.86,20.85,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-08,0.0,51.0,64.2,77.5,50.4,1.37,19.87,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-09,0.0,57.0,68.2,79.4,57.9,1.64,17.13,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-10,0.0,55.8,67.7,79.5,58.4,1.05,16.75,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-11,0.0,48.1,61.5,75.0,47.6,0.91,20.91,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-12,0.0,49.2,63.4,77.6,45.8,1.21,23.78,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-13,0.01,54.3,66.7,79.1,56.8,0.47,19.54,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-14,0.2,46.7,58.7,70.8,50.9,1.81,10.43,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-15,0.0,40.1,50.3,60.4,38.1,1.92,10.05,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-16,0.0,40.0,50.6,61.2,37.2,0.8,11.32,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-17,0.0,41.6,56.3,71.1,40.4,1.12,19.04,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-18,0.0,50.3,63.1,76.0,53.3,1.24,15.73,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-19,0.0,56.0,68.6,81.2,57.2,1.13,22.02,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-20,0.0,62.3,72.7,83.0,62.9,1.93,18.88,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-21,0.0,67.6,74.6,81.7,66.3,2.11,13.48,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-22,0.0,67.3,75.0,82.6,64.2,2.6,18.16,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-23,0.9,68.6,74.9,81.2,67.8,1.01,12.04,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-24,0.01,56.7,65.1,73.5,55.9,1.45,10.99,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-25,0.0,57.5,68.6,79.6,61.9,1.07,13.91,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-26,0.12,64.1,74.1,84.0,67.0,1.04,19.5,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-27,0.0,53.1,62.3,71.5,51.5,2.77,11.23,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-28,0.0,53.2,59.3,65.4,42.7,4.98,13.33,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-29,0.0,59.6,68.6,77.5,60.1,1.59,12.85,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-30,0.0,65.6,75.9,86.2,64.1,0.68,22.87,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-01-31,0.0,63.2,74.2,85.1,65.4,1.05,19.61,2023-01,2023,2023-01,2023
Lee,-81.8211,26.5792,17.0,2023-02-01,0.0,64.6,74.3,84.0,65.0,0.97,19.07,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-02,0.0,64.9,74.5,84.1,65.8,1.18,18.19,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-03,0.0,65.6,74.8,84.0,67.6,0.73,16.29,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-04,0.04,54.7,68.3,81.8,60.4,0.93,11.98,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-05,0.0,56.2,65.8,75.4,57.6,2.01,13.55,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-06,0.0,64.3,72.9,81.5,63.9,2.69,16.39,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-07,0.0,60.4,70.3,80.3,56.6,2.78,19.9,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-08,0.0,60.2,71.1,82.0,57.8,1.8,20.46,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-09,0.0,61.9,72.5,83.2,58.9,2.11,23.78,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-10,0.04,65.6,75.6,85.7,66.8,0.87,19.78,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-11,0.0,68.4,77.2,85.9,66.3,1.63,20.82,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-12,0.01,64.6,74.5,84.3,67.6,1.33,16.07,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-13,0.0,55.3,64.9,74.4,53.0,3.0,16.11,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-14,0.0,49.7,60.8,71.9,47.9,2.32,14.85,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-15,0.0,51.6,65.6,79.6,52.8,1.4,22.51,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-16,0.0,60.8,72.3,83.8,61.3,2.18,21.41,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-17,0.0,66.7,75.8,84.9,64.2,1.68,22.08,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-18,0.0,64.2,74.7,85.1,68.7,1.09,16.3,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-19,0.0,62.5,70.2,78.0,58.9,2.72,15.32,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-20,0.0,63.9,74.4,84.9,64.9,1.54,19.19,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-21,0.0,64.8,74.0,83.2,65.5,1.45,16.36,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-22,0.0,63.9,73.1,82.2,64.9,0.82,15.58,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-23,0.0,65.8,76.4,86.9,66.1,1.68,22.85,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-24,0.0,67.0,77.0,87.1,68.1,2.0,19.71,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-25,0.0,65.7,77.4,89.1,65.8,2.01,25.77,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-26,0.0,63.9,75.4,86.8,64.2,1.77,23.98,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-27,0.0,60.8,73.5,86.3,60.8,1.17,24.87,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-02-28,0.0,61.1,71.6,82.1,62.5,1.65,17.09,2023-02,2023,2023-02,2023
Lee,-81.8211,26.5792,17.0,2023-03-01,0.0,59.8,71.3,82.8,62.9,0.63,16.54,2023-03,2023,2023-03,2023
Lee,-81.8211,26.5792,17.0,2023-03-02,0.0,61.5,73.7,86.0,61.0,1.3,26.49,2023-03,2023,2023-03,2023
Lee,-81.8211,26.5792,17.0,2023-03-03,0.0,66.0,75.6,85.2,65.0,1.4,20.49,2023-03,2023,2023-03,2023
Lee,-81.8211,26.5792,17.0,2023-03-04,0.0,71.9,79.0,86.2,67.0,1.78,23.44,2023-03,2023,2023-03,2023
Lee,-81.8211,26.5792,17.0,2023-03-05,0.0,65.5,75.8,86.0,66.1,1.3,21.62,2023-03,2023,2023-03,2023
Lee,-81.8211,26.5792,17.0,2023-03-06,0.0,68.4,78.1,87.9,67.1,1.34,23.07,2023-03,2023,2023-03,2023
Lee,-81.8211,26.5792,17.0,2023-03-07,0.0,69.0,79.6,90.1,66.0,2.22,29.92,2023-03,2023,2023-03,2023
